x	y	w	h	class	class_name	time
1759	937	87	82	0	buba	290643
1702	981	101	79	0	buba	290643
1759	937	87	82	0	buba	290771
1702	981	101	79	0	buba	290771
1759	937	87	82	0	buba	290891
1702	981	101	79	0	buba	290891
1759	937	87	82	0	buba	291017
1702	981	101	79	0	buba	291017
1759	937	87	82	0	buba	291159
1702	981	101	79	0	buba	291159
1759	937	87	82	0	buba	291281
1702	981	101	79	0	buba	291281
1759	937	87	82	0	buba	291405
1702	981	101	79	0	buba	291405
1759	937	87	82	0	buba	291527
1702	981	101	79	0	buba	291527
1759	937	87	82	0	buba	291654
1702	981	101	79	0	buba	291654
1759	937	87	82	0	buba	291779
1702	981	101	79	0	buba	291779
1759	937	87	82	0	buba	291905
1702	981	101	79	0	buba	291905
1759	937	87	82	0	buba	292026
1702	981	101	79	0	buba	292026
1759	937	87	82	0	buba	292158
1702	981	101	79	0	buba	292158
1759	937	87	82	0	buba	292278
1702	981	101	79	0	buba	292278
1759	937	87	82	0	buba	292404
1702	981	101	79	0	buba	292404
1759	937	87	82	0	buba	292525
1702	981	101	79	0	buba	292525
1759	937	87	82	0	buba	292650
1702	981	101	79	0	buba	292650
1759	937	87	82	0	buba	292773
1702	981	101	79	0	buba	292773
1759	937	87	82	0	buba	292904
1702	981	101	79	0	buba	292904
1759	937	87	82	0	buba	293037
1702	981	101	79	0	buba	293037
1759	937	87	82	0	buba	293163
1702	981	101	79	0	buba	293163
1759	937	87	82	0	buba	293287
1702	981	101	79	0	buba	293287
1759	937	87	82	0	buba	293408
1702	981	101	79	0	buba	293408
1759	937	87	82	0	buba	293537
1702	981	101	79	0	buba	293537
1759	937	87	82	0	buba	293672
1702	981	101	79	0	buba	293672
1759	937	87	82	0	buba	293797
1702	981	101	79	0	buba	293797
1759	937	87	82	0	buba	293925
1702	981	101	79	0	buba	293925
1759	937	87	82	0	buba	294042
1702	981	101	79	0	buba	294042
1759	937	87	82	0	buba	294169
1702	981	101	79	0	buba	294169
1759	937	87	82	0	buba	294291
1702	981	101	79	0	buba	294291
1759	937	87	82	0	buba	294417
1702	981	101	79	0	buba	294417
1759	937	87	82	0	buba	294558
1702	981	101	79	0	buba	294558
1759	937	87	82	0	buba	294679
1702	981	101	79	0	buba	294679
1759	937	87	82	0	buba	294807
1702	981	101	79	0	buba	294807
1759	937	87	82	0	buba	294930
1702	981	101	79	0	buba	294930
1759	937	87	82	0	buba	295054
1702	981	101	79	0	buba	295054
1759	937	87	82	0	buba	295174
1702	981	101	79	0	buba	295174
1759	937	87	82	0	buba	295297
1702	981	101	79	0	buba	295297
1759	937	87	82	0	buba	295407
1702	981	101	79	0	buba	295407
1759	937	87	82	0	buba	295529
1702	981	101	79	0	buba	295529
1759	937	87	82	0	buba	295655
1702	981	101	79	0	buba	295655
1759	937	87	82	0	buba	295777
1702	981	101	79	0	buba	295777
1759	937	87	82	0	buba	295905
1702	981	101	79	0	buba	295905
1759	937	87	82	0	buba	296028
1702	981	101	79	0	buba	296028
1759	937	87	82	0	buba	296153
1702	981	101	79	0	buba	296153
1759	937	87	82	0	buba	296278
1702	981	101	79	0	buba	296278
1759	937	87	82	0	buba	296399
1702	981	101	79	0	buba	296399
1759	937	87	82	0	buba	296524
1702	981	101	79	0	buba	296524
1759	937	87	82	0	buba	296647
1702	981	101	79	0	buba	296647
1759	937	87	82	0	buba	296772
1702	981	101	79	0	buba	296772
1759	937	87	82	0	buba	296896
1702	981	101	79	0	buba	296896
1759	937	87	82	0	buba	297021
1702	981	101	79	0	buba	297021
1759	937	87	82	0	buba	297142
1702	981	101	79	0	buba	297142
1759	937	87	82	0	buba	297271
1702	981	101	79	0	buba	297271
1759	937	87	82	0	buba	297390
1702	981	101	79	0	buba	297390
1759	937	87	82	0	buba	297516
1702	981	101	79	0	buba	297516
1759	937	87	82	0	buba	297657
1702	981	101	79	0	buba	297657
1759	937	87	82	0	buba	297780
1702	981	101	79	0	buba	297780
1759	937	87	82	0	buba	297906
1702	981	101	79	0	buba	297906
1759	937	87	82	0	buba	298035
1702	981	101	79	0	buba	298035
1759	937	87	82	0	buba	298171
1702	981	101	79	0	buba	298171
1759	937	87	82	0	buba	298296
1702	981	101	79	0	buba	298296
1759	937	87	82	0	buba	298421
1702	981	101	79	0	buba	298421
1759	937	87	82	0	buba	298542
1702	981	101	79	0	buba	298542
1759	937	87	82	0	buba	298670
1702	981	101	79	0	buba	298670
1759	937	87	82	0	buba	298789
1702	981	101	79	0	buba	298789
1759	937	87	82	0	buba	298917
1702	981	101	79	0	buba	298917
1759	937	87	82	0	buba	299057
1702	981	101	79	0	buba	299057
1759	937	87	82	0	buba	299177
1702	981	101	79	0	buba	299177
1759	937	87	82	0	buba	299306
1702	981	101	79	0	buba	299306
1759	937	87	82	0	buba	299428
1702	981	101	79	0	buba	299428
1759	937	87	82	0	buba	299554
1702	981	101	79	0	buba	299554
1759	937	87	82	0	buba	299675
1702	981	101	79	0	buba	299675
1759	937	87	82	0	buba	299802
1702	981	101	79	0	buba	299802
1759	937	87	82	0	buba	299925
1702	981	101	79	0	buba	299925
